400	0.001867347
401	0.001892377
402	0.001913332
403	0.001940794
404	0.001967248
405	0.001990142
406	0.002015979
407	0.002041489
408	0.002066679
409	0.002085911
410	0.002102609
411	0.002118999
412	0.002134639
413	0.002152706
414	0.002170607
415	0.002186608
416	0.0022009
417	0.002215297
418	0.00222966
419	0.002240642
420	0.002253161
421	0.002265752
422	0.002274377
423	0.002284166
424	0.002294113
425	0.002302953
426	0.002304792
427	0.002306682
428	0.002308604
429	0.002315496
430	0.00231299
431	0.002310513
432	0.002317965
433	0.002321687
434	0.002325291
435	0.002329687
436	0.002340327
437	0.00235073
438	0.002360827
439	0.002380113
440	0.002402759
441	0.00242483
442	0.002453288
443	0.00248718
444	0.002520164
445	0.002552666
446	0.002591695
447	0.002631206
448	0.002669871
449	0.002705804
450	0.002745358
451	0.002784369
452	0.002817177
453	0.00285179
454	0.002886195
455	0.002920056
456	0.002949215
457	0.002977918
458	0.003006436
459	0.00303434
460	0.003066081
461	0.003097765
462	0.003127268
463	0.003160831
464	0.003194897
465	0.00322939
466	0.003269706
467	0.003309604
468	0.003349598
469	0.003397024
470	0.003440971
471	0.003484775
472	0.003529986
473	0.003573554
474	0.003616199
475	0.003658473
476	0.003693125
477	0.003729784
478	0.003766311
479	0.003785986
480	0.003815247
481	0.003844755
482	0.00386847
483	0.003886664
484	0.003907148
485	0.003927908
486	0.003958284
487	0.003977978
488	0.003997745
489	0.00403826
490	0.004071021
491	0.00410355
492	0.004136879
493	0.004180354
494	0.004227198
495	0.004273966
496	0.004320233
497	0.004380442
498	0.004441146
499	0.004507759
500	0.004582008
501	0.004657099
502	0.004739509
503	0.004832436
504	0.004918112
505	0.00500396
506	0.005104893
507	0.005204098
508	0.005303307
509	0.005394737
510	0.005499571
511	0.005608076
512	0.005715011
513	0.00581639
514	0.005922632
515	0.006030071
516	0.006158734
517	0.006269243
518	0.006380016
519	0.006507075
520	0.006628404
521	0.006743082
522	0.006857331
523	0.006972697
524	0.007087702
525	0.007202029
526	0.007313346
527	0.007430067
528	0.007546329
529	0.007661736
530	0.007780644
531	0.007901178
532	0.008019907
533	0.00813228
534	0.008260605
535	0.008389386
536	0.008512602
537	0.008644479
538	0.008777454
539	0.0089193
540	0.009067251
541	0.009211333
542	0.009357812
543	0.009535953
544	0.009698697
545	0.009861319
546	0.01003945
547	0.010220203
548	0.010400143
549	0.010583632
550	0.010782082
551	0.01098819
552	0.011194563
553	0.011387131
554	0.011599815
555	0.011813637
556	0.012024347
557	0.012238394
558	0.012454953
559	0.012669683
560	0.012878694
561	0.013089633
562	0.013301958
563	0.013469893
564	0.013644805
565	0.013821109
566	0.013968809
567	0.014094866
568	0.014220749
569	0.014347544
570	0.014467117
571	0.014571863
572	0.014677062
573	0.014783205
574	0.014842877
575	0.014901527
576	0.014963862
577	0.015020252
578	0.015070953
579	0.015114527
580	0.015147448
581	0.015230404
582	0.015313767
583	0.015305088
584	0.015400598
585	0.015512547
586	0.015611284
587	0.015703197
588	0.015803474
589	0.015920813
590	0.016094231
591	0.016125794
592	0.016157494
593	0.016313832
594	0.016396235
595	0.016453581
596	0.016532203
597	0.016622648
598	0.016695126
599	0.01676034
600	0.01677224
601	0.016804402
602	0.016836186
603	0.016770693
604	0.016702478
605	0.016645217
606	0.016532823
607	0.016355738
608	0.016207183
609	0.016054591
610	0.015828522
611	0.0156226
612	0.015416461
613	0.015210639
614	0.015009416
615	0.014810302
616	0.014625792
617	0.014469259
618	0.014315608
619	0.014161776
620	0.014032466
621	0.013929948
622	0.013828747
623	0.013732101
624	0.013648492
625	0.013572366
626	0.013506822
627	0.013461768
628	0.01340221
629	0.013342218
630	0.013363794
631	0.013344541
632	0.013317939
633	0.013347027
634	0.013392553
635	0.013419913
636	0.013460546
637	0.013539676
638	0.01363515
639	0.013730357
640	0.01377665
641	0.013882139
642	0.014006033
643	0.014060427
644	0.014088032
645	0.014149238
646	0.014182864
647	0.014120483
648	0.01404578
649	0.013969869
650	0.013766736
651	0.013504665
652	0.013224441
653	0.012884962
654	0.01246145
655	0.011980785
656	0.011498028
657	0.010997251
658	0.010434677
659	0.009882391
660	0.009365568
661	0.00886891
662	0.008383657
663	0.007938105
664	0.007541424
665	0.007174285
666	0.00682798
667	0.006580155
668	0.00634909
669	0.006119103
670	0.005996296
671	0.005901185
672	0.005808734
673	0.005775054
674	0.005808316
675	0.005848317
676	0.005902651
677	0.006049422
678	0.006222167
679	0.006400673
680	0.006668348
681	0.0069964
682	0.007364106
683	0.007830791
684	0.008425789
685	0.009064067
686	0.00976731
687	0.010823365
688	0.011847044
689	0.012884321
690	0.014340877
691	0.015876621
692	0.017341767
693	0.01898237
694	0.020847974
695	0.022658115
696	0.024493015
697	0.026583762
698	0.028628293
699	0.030652485
700	0.032767249
701	0.034882366
702	0.03695204
703	0.038993028
704	0.040998865
705	0.042982954
706	0.044913931
707	0.046332055
708	0.048126845
709	0.050084891
710	0.051120193
711	0.052220231
712	0.054019394
713	0.055419725
714	0.056132655
715	0.057309787
716	0.05858875
717	0.060092302
718	0.061122921
719	0.061949779
720	0.063560487
721	0.065065337
722	0.065697747
723	0.066629864
724	0.068029958
725	0.068360708
726	0.068749484
727	0.070191866
728	0.070710906
729	0.070760593
730	0.071478702
731	0.072202933
732	0.072441811
733	0.07270081
734	0.072997576
735	0.073483361
736	0.073928177
737	0.073989003
738	0.074274055
739	0.074677308
740	0.074835929
741	0.075021942
742	0.075488757
743	0.075750059
744	0.07570802
745	0.07615176
746	0.076583167
747	0.076524485
748	0.076814194
749	0.077326581
750	0.077232126
751	0.077290233
752	0.078380111
753	0.078655173
754	0.077641066
755	0.078666071
756	0.079847402
757	0.079697931
758	0.079343612
759	0.078812247
760	0.080626285
761	0.082126221
762	0.079672591
763	0.079777775
764	0.083416967
765	0.082482462
766	0.081454943
767	0.081926956
768	0.082397636
769	0.082855329
770	0.082196777
771	0.081701251
772	0.082445728
773	0.082580114
774	0.082002669
775	0.082462519
776	0.082920018
777	0.082759305
778	0.082970901
779	0.083445691
780	0.083525502
781	0.08363047
782	0.084104822
783	0.084374286
784	0.084414806
785	0.084702673
786	0.085008015
787	0.085266838
788	0.085476319
789	0.085651784
790	0.086034531
791	0.086378008
792	0.086480139
793	0.086709336
794	0.087059064
795	0.087275443
796	0.087478757
797	0.087662496
798	0.087804419
799	0.087918996
800	0.088131112
801	0.088341888
802	0.088512605
803	0.088525378
804	0.088416312
805	0.089044671
806	0.089421343
807	0.088888594
808	0.089309899
809	0.090357594
810	0.090182559
811	0.090064072
812	0.090315022
813	0.091006051
814	0.092022571
815	0.091311001
816	0.091247048
817	0.09282621
818	0.092743175
819	0.091758109
820	0.092659205
821	0.093217015
822	0.093092741
823	0.093167846
824	0.093326039
825	0.093301602
826	0.093348722
827	0.093508288
828	0.093498129
829	0.093444427
830	0.093744102
831	0.09382116
832	0.093546029
833	0.093707311
834	0.093968709
835	0.093875234
836	0.09378827
837	0.093707804
838	0.093860085
839	0.094020286
840	0.093822224
841	0.093898764
842	0.094334059
843	0.094173108
844	0.093996619
845	0.094493835
846	0.094620857
847	0.094444749
848	0.0947293
849	0.095065795
850	0.095193494
851	0.09518632
852	0.095033753
853	0.095313073
854	0.095522126
855	0.095271872
856	0.095226789
857	0.095292293
858	0.095472427
859	0.095535918
860	0.095349626
861	0.095396419
862	0.095617477
863	0.095563588
864	0.09551342
865	0.095475195
866	0.095575266
867	0.095720371
868	0.095673131
869	0.095699183
870	0.095825933
871	0.095969065
872	0.096091468
873	0.096063873
874	0.096122694
875	0.096362192
876	0.096509491
877	0.096644265
878	0.09677505
879	0.096850759
880	0.096887291
881	0.097025972
882	0.09714904
883	0.097136913
884	0.097314962
885	0.097760672
886	0.097550523
887	0.097462937
888	0.098362126
889	0.098118689
890	0.097396742
891	0.098329126
892	0.099063613
893	0.098936636
894	0.099025682
895	0.099486372
896	0.100816832
897	0.101569862
898	0.099666979
899	0.100683905
900	0.102257433
