400	0.024052
401	0.024448
402	0.024817
403	0.025191
404	0.025599
405	0.026062
406	0.026553
407	0.02705
408	0.027581
409	0.028167
410	0.028735
411	0.029218
412	0.029655
413	0.0301
414	0.030558
415	0.031018
416	0.031448
417	0.031825
418	0.032177
419	0.032527
420	0.032834
421	0.033055
422	0.033215
423	0.033361
424	0.033562
425	0.033865
426	0.03421
427	0.034544
428	0.03494
429	0.035451
430	0.035936
431	0.036253
432	0.036458
433	0.036644
434	0.036848
435	0.037077
436	0.03728
437	0.037415
438	0.037548
439	0.037727
440	0.037824
441	0.037714
442	0.037449
443	0.037117
444	0.036765
445	0.036421
446	0.036062
447	0.035678
448	0.035355
449	0.03516
450	0.034991
451	0.034737
452	0.034415
453	0.034075
454	0.033776
455	0.033555
456	0.033361
457	0.033149
458	0.03298
459	0.032905
460	0.032834
461	0.032673
462	0.032454
463	0.032231
464	0.032023
465	0.031834
466	0.031641
467	0.03143
468	0.031237
469	0.031089
470	0.030912
471	0.030636
472	0.030298
473	0.029952
474	0.02962
475	0.029312
476	0.02902
477	0.028736
478	0.02848
479	0.028267
480	0.028052
481	0.027794
482	0.027509
483	0.027226
484	0.026957
485	0.026704
486	0.026447
487	0.026168
488	0.025894
489	0.025644
490	0.025372
491	0.025032
492	0.02464
493	0.024222
494	0.023792
495	0.023355
496	0.022902
497	0.022428
498	0.021947
499	0.021473
500	0.020991
501	0.020487
502	0.019972
503	0.01946
504	0.018953
505	0.018452
506	0.017964
507	0.017495
508	0.017043
509	0.016606
510	0.016177
511	0.015752
512	0.015333
513	0.014925
514	0.014537
515	0.014173
516	0.013825
517	0.013486
518	0.013169
519	0.012882
520	0.012611
521	0.012337
522	0.012062
523	0.011793
524	0.011541
525	0.011315
526	0.011102
527	0.010889
528	0.010678
529	0.010471
530	0.01027
531	0.010072
532	0.009867
533	0.009652
534	0.00945
535	0.009284
536	0.009132
537	0.00897
538	0.0088
539	0.008631
540	0.008479
541	0.008353
542	0.008229
543	0.00808
544	0.007915
545	0.007748
546	0.007588
547	0.007441
548	0.007305
549	0.007172
550	0.007028
551	0.006862
552	0.006688
553	0.006525
554	0.006378
555	0.006247
556	0.006118
557	0.005983
558	0.005862
559	0.005769
560	0.005679
561	0.005566
562	0.005452
563	0.005362
564	0.005288
565	0.00522
566	0.005167
567	0.005135
568	0.005098
569	0.005038
570	0.004986
571	0.004974
